181.0,145.0,146.0,106.0
181.0,145.0,146.0,106.0
181.0,145.0,146.0,106.0
181.0,145.0,146.0,106.0
181.0,146.0,146.0,106.0
181.0,146.0,146.0,106.0
181.0,146.0,146.0,106.0
181.0,147.0,146.0,106.0
181.0,147.0,146.0,106.0
181.0,147.0,146.0,106.0
180.0,147.0,146.0,106.0
180.0,148.0,146.0,106.0
180.0,148.0,146.0,106.0
180.0,148.0,146.0,106.0
180.0,148.0,146.0,106.0
180.0,149.0,146.0,106.0
180.0,149.0,146.0,106.0
180.0,149.0,146.0,106.0
180.0,150.0,146.0,106.0
180.0,150.0,146.0,106.0
179.0,151.0,146.0,106.0
179.0,152.0,146.0,106.0
178.0,152.0,146.0,106.0
178.0,153.0,146.0,106.0
177.0,154.0,146.0,106.0
176.0,155.0,146.0,106.0
175.0,156.0,146.0,106.0
174.0,157.0,146.0,106.0
173.0,158.0,146.0,106.0
173.0,159.0,146.0,106.0
172.0,160.0,146.0,106.0
172.0,161.0,146.0,106.0
172.0,162.0,146.0,106.0
172.0,163.0,146.0,106.0
172.0,165.0,146.0,106.0
172.0,166.0,146.0,106.0
172.0,167.0,146.0,106.0
172.0,168.0,146.0,106.0
172.0,169.0,146.0,106.0
172.0,170.0,146.0,106.0
172.0,171.0,146.0,106.0
172.0,172.0,146.0,106.0
172.0,173.0,146.0,106.0
172.0,174.0,146.0,106.0
172.0,175.0,146.0,106.0
172.0,176.0,146.0,106.0
172.0,176.0,146.0,106.0
172.0,177.0,146.0,106.0
172.0,177.0,146.0,106.0
172.0,178.0,146.0,106.0
173.0,178.0,146.0,106.0
173.0,178.0,146.0,106.0
173.0,177.0,146.0,106.0
174.0,177.0,146.0,106.0
175.0,177.0,146.0,106.0
176.0,176.0,146.0,106.0
176.0,175.0,146.0,106.0
177.0,174.0,146.0,106.0
178.0,173.0,146.0,106.0
178.0,171.0,146.0,106.0
178.0,169.0,146.0,106.0
178.0,166.0,146.0,106.0
178.0,164.0,146.0,106.0
177.0,162.0,146.0,106.0
177.0,160.0,146.0,106.0
Occlusion Detected
177.0,159.0,146.0,106.0
Occlusion Detected
176.0,159.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
176.0,149.0,146.0,106.0
Occlusion Detected
176.0,149.0,146.0,106.0
Occlusion Detected
176.0,149.0,146.0,106.0
Occlusion Detected
176.0,150.0,146.0,106.0
Occlusion Detected
176.0,150.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,150.0,146.0,106.0
Occlusion Detected
177.0,149.0,146.0,106.0
Occlusion Detected
178.0,149.0,146.0,106.0
Occlusion Detected
178.0,149.0,146.0,106.0
Occlusion Detected
179.0,150.0,146.0,106.0
Occlusion Detected
180.0,151.0,146.0,106.0
Occlusion Detected
179.0,150.0,146.0,106.0
Occlusion Detected
179.0,150.0,146.0,106.0
Occlusion Detected
179.0,151.0,146.0,106.0
Occlusion Detected
178.0,151.0,146.0,106.0
Occlusion Detected
178.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,150.0,146.0,106.0
Occlusion Detected
177.0,150.0,146.0,106.0
Occlusion Detected
178.0,151.0,146.0,106.0
Occlusion Detected
195.0,155.0,146.0,106.0
Occlusion Detected
196.0,155.0,146.0,106.0
Occlusion Detected
196.0,155.0,146.0,106.0
Occlusion Detected
197.0,156.0,146.0,106.0
Occlusion Detected
197.0,156.0,146.0,106.0
Occlusion Detected
197.0,157.0,146.0,106.0
Occlusion Detected
196.0,156.0,146.0,106.0
Occlusion Detected
195.0,155.0,146.0,106.0
Occlusion Detected
182.0,151.0,146.0,106.0
Occlusion Detected
180.0,152.0,146.0,106.0
Occlusion Detected
180.0,152.0,146.0,106.0
Occlusion Detected
180.0,152.0,146.0,106.0
Occlusion Detected
179.0,153.0,146.0,106.0
Occlusion Detected
179.0,153.0,146.0,106.0
Occlusion Detected
179.0,154.0,146.0,106.0
Occlusion Detected
179.0,155.0,146.0,106.0
Occlusion Detected
179.0,156.0,146.0,106.0
Occlusion Detected
179.0,156.0,146.0,106.0
Occlusion Detected
179.0,153.0,146.0,106.0
Occlusion Detected
179.0,150.0,146.0,106.0
Occlusion Detected
178.0,148.0,146.0,106.0
Occlusion Detected
178.0,149.0,146.0,106.0
Occlusion Detected
178.0,150.0,146.0,106.0
Occlusion Detected
178.0,150.0,146.0,106.0
Occlusion Detected
177.0,151.0,146.0,106.0
Occlusion Detected
177.0,152.0,146.0,106.0
Occlusion Detected
197.0,153.0,146.0,106.0
Occlusion Detected
199.0,154.0,146.0,106.0
Occlusion Detected
200.0,154.0,146.0,106.0
Occlusion Detected
200.0,154.0,146.0,106.0
Occlusion Detected
200.0,154.0,146.0,106.0
Occlusion Detected
201.0,154.0,146.0,106.0
Occlusion Detected
201.0,154.0,146.0,106.0
Occlusion Detected
200.0,154.0,146.0,106.0
Occlusion Detected
200.0,154.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,154.0,146.0,106.0
Occlusion Detected
199.0,154.0,146.0,106.0
Occlusion Detected
198.0,155.0,146.0,106.0
Occlusion Detected
198.0,155.0,146.0,106.0
Occlusion Detected
198.0,156.0,146.0,106.0
Occlusion Detected
198.0,156.0,146.0,106.0
Occlusion Detected
198.0,156.0,146.0,106.0
Occlusion Detected
198.0,156.0,146.0,106.0
Occlusion Detected
198.0,155.0,146.0,106.0
Occlusion Detected
198.0,155.0,146.0,106.0
Occlusion Detected
198.0,154.0,146.0,106.0
Occlusion Detected
199.0,154.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,153.0,146.0,106.0
Occlusion Detected
199.0,152.0,146.0,106.0
Occlusion Detected
199.0,151.0,146.0,106.0
Occlusion Detected
199.0,151.0,146.0,106.0
Occlusion Detected
214.0,150.0,146.0,106.0
Occlusion Detected
215.0,149.0,146.0,106.0
Occlusion Detected
214.0,149.0,146.0,106.0
Occlusion Detected
214.0,148.0,146.0,106.0
Occlusion Detected
213.0,148.0,146.0,106.0
Occlusion Detected
213.0,147.0,146.0,106.0
Occlusion Detected
213.0,147.0,146.0,106.0
Occlusion Detected
212.0,147.0,146.0,106.0
Occlusion Detected
212.0,147.0,146.0,106.0
Occlusion Detected
211.0,147.0,146.0,106.0
Occlusion Detected
211.0,146.0,146.0,106.0
Occlusion Detected
211.0,146.0,146.0,106.0
Occlusion Detected
210.0,146.0,146.0,106.0
Occlusion Detected
210.0,146.0,146.0,106.0
Occlusion Detected
210.0,145.0,146.0,106.0
Occlusion Detected
210.0,145.0,146.0,106.0
Occlusion Detected
210.0,144.0,146.0,106.0
Occlusion Detected
209.0,144.0,146.0,106.0
Occlusion Detected
209.0,144.0,146.0,106.0
Occlusion Detected
209.0,143.0,146.0,106.0
Occlusion Detected
209.0,143.0,146.0,106.0
Occlusion Detected
209.0,143.0,146.0,106.0
Occlusion Detected
208.0,143.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,142.0,146.0,106.0
Occlusion Detected
208.0,143.0,146.0,106.0
Occlusion Detected
208.0,143.0,146.0,106.0
Occlusion Detected
208.0,143.0,146.0,106.0
Occlusion Detected
209.0,144.0,146.0,106.0
Occlusion Detected
209.0,144.0,146.0,106.0
Occlusion Detected
209.0,145.0,146.0,106.0
Occlusion Detected
209.0,146.0,146.0,106.0
Occlusion Detected
209.0,146.0,146.0,106.0
Occlusion Detected
209.0,147.0,146.0,106.0
Occlusion Detected
208.0,149.0,146.0,106.0
Occlusion Detected
208.0,150.0,146.0,106.0
Occlusion Detected
208.0,152.0,146.0,106.0
Occlusion Detected
207.0,155.0,146.0,106.0
Occlusion Detected
207.0,157.0,146.0,106.0
Occlusion Detected
206.0,160.0,146.0,106.0
Occlusion Detected
205.0,162.0,146.0,106.0
Occlusion Detected
204.0,165.0,146.0,106.0
Occlusion Detected
203.0,168.0,146.0,106.0
Occlusion Detected
202.0,170.0,146.0,106.0
Occlusion Detected
201.0,173.0,146.0,106.0
Occlusion Detected
200.0,175.0,146.0,106.0
Occlusion Detected
199.0,177.0,146.0,106.0
Occlusion Detected
197.0,179.0,146.0,106.0
Occlusion Detected
196.0,181.0,146.0,106.0
Occlusion Detected
193.0,181.0,146.0,106.0
Occlusion Detected
191.0,180.0,146.0,106.0
Occlusion Detected
189.0,180.0,146.0,106.0
Occlusion Detected
187.0,180.0,146.0,106.0
Occlusion Detected
185.0,180.0,146.0,106.0
Occlusion Detected
182.0,179.0,146.0,106.0
Occlusion Detected
180.0,179.0,146.0,106.0
Occlusion Detected
177.0,178.0,146.0,106.0
Occlusion Detected
175.0,178.0,146.0,106.0
Occlusion Detected
174.0,177.0,146.0,106.0
Occlusion Detected
173.0,174.0,146.0,106.0
Occlusion Detected
172.0,172.0,146.0,106.0
Occlusion Detected
170.0,171.0,146.0,106.0
Occlusion Detected
168.0,170.0,146.0,106.0
Occlusion Detected
166.0,169.0,146.0,106.0
Occlusion Detected
164.0,168.0,146.0,106.0
Occlusion Detected
162.0,166.0,146.0,106.0
Occlusion Detected
160.0,164.0,146.0,106.0
Occlusion Detected
159.0,162.0,146.0,106.0
Occlusion Detected
157.0,160.0,146.0,106.0
Occlusion Detected
155.0,158.0,146.0,106.0
Occlusion Detected
154.0,157.0,146.0,106.0
Occlusion Detected
154.0,155.0,146.0,106.0
Occlusion Detected
153.0,154.0,146.0,106.0
Occlusion Detected
153.0,152.0,146.0,106.0
Occlusion Detected
185.0,133.0,146.0,106.0
Occlusion Detected
186.0,132.0,146.0,106.0
Occlusion Detected
186.0,131.0,146.0,106.0
Occlusion Detected
186.0,131.0,146.0,106.0
Occlusion Detected
185.0,131.0,146.0,106.0
Occlusion Detected
185.0,131.0,146.0,106.0
Occlusion Detected
186.0,130.0,146.0,106.0
Occlusion Detected
186.0,130.0,146.0,106.0
Occlusion Detected
187.0,128.0,146.0,106.0
Occlusion Detected
215.0,105.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
216.0,104.0,146.0,106.0
Occlusion Detected
225.0,103.0,146.0,106.0
Occlusion Detected
226.0,104.0,146.0,106.0
Occlusion Detected
226.0,104.0,146.0,106.0
Occlusion Detected
225.0,103.0,146.0,106.0
Occlusion Detected
225.0,103.0,146.0,106.0
Occlusion Detected
225.0,103.0,146.0,106.0
Occlusion Detected
225.0,103.0,146.0,106.0
Occlusion Detected
225.0,102.0,146.0,106.0
Occlusion Detected
225.0,102.0,146.0,106.0
Occlusion Detected
226.0,103.0,146.0,106.0
Occlusion Detected
226.0,103.0,146.0,106.0
Occlusion Detected
226.0,103.0,146.0,106.0
Occlusion Detected
227.0,104.0,146.0,106.0
Occlusion Detected
227.0,104.0,146.0,106.0
Occlusion Detected
227.0,104.0,146.0,106.0
Occlusion Detected
227.0,104.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,105.0,146.0,106.0
Occlusion Detected
228.0,104.0,146.0,106.0
Occlusion Detected
228.0,104.0,146.0,106.0
Occlusion Detected
228.0,104.0,146.0,106.0
Occlusion Detected
277.0,93.0,146.0,106.0
Occlusion Detected
281.0,90.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
Occlusion Detected
281.0,89.0,146.0,106.0
